36.7145 	EXP 	forehead: autoDraw = False
36.7145 	EXP 	eyes: autoDraw = False
36.7145 	EXP 	nose: autoDraw = False
36.7145 	EXP 	mouth: autoDraw = False
36.7145 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-c76.jpeg'
36.7145 	EXP 	whole_image: autoDraw = True
36.7145 	EXP 	image: autoDraw = True
36.7145 	EXP 	forehead: autoDraw = True
36.7145 	EXP 	eyes: autoDraw = True
36.7145 	EXP 	nose: autoDraw = True
36.7145 	EXP 	mouth: autoDraw = True
37.6156 	EXP 	New trial (rep=0, index=22): {'Type': 'Humanoid', 'Spatial_Frequency': 'LSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-8-cpi-low-c71.jpeg', 'file_name': 'matched-8-cpi-low-c71.jpeg'}
37.6813 	EXP 	whole_image: autoDraw = False
37.6813 	EXP 	image: autoDraw = False
37.6813 	EXP 	forehead: autoDraw = False
37.6813 	EXP 	eyes: autoDraw = False
37.6813 	EXP 	nose: autoDraw = False
37.6813 	EXP 	mouth: autoDraw = False
37.6813 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-8-cpi-low-c71.jpeg'
37.6813 	EXP 	whole_image: autoDraw = True
37.6813 	EXP 	image: autoDraw = True
37.6813 	EXP 	forehead: autoDraw = True
37.6813 	EXP 	eyes: autoDraw = True
37.6813 	EXP 	nose: autoDraw = True
37.6813 	EXP 	mouth: autoDraw = True
38.6331 	EXP 	New trial (rep=0, index=23): {'Type': 'Humanoid', 'Spatial_Frequency': 'BSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-c67.jpeg', 'file_name': 'matched-c67.jpeg'}
38.6980 	EXP 	whole_image: autoDraw = False
38.6980 	EXP 	image: autoDraw = False
38.6980 	EXP 	forehead: autoDraw = False
38.6980 	EXP 	eyes: autoDraw = False
38.6980 	EXP 	nose: autoDraw = False
38.6980 	EXP 	mouth: autoDraw = False
38.6980 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-c67.jpeg'
38.6980 	EXP 	whole_image: autoDraw = True
38.6980 	EXP 	image: autoDraw = True
38.6980 	EXP 	forehead: autoDraw = True
38.6980 	EXP 	eyes: autoDraw = True
38.6980 	EXP 	nose: autoDraw = True
38.6980 	EXP 	mouth: autoDraw = True
39.6323 	EXP 	New trial (rep=0, index=24): {'Type': 'Humanoid', 'Spatial_Frequency': 'HSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-32-cpi-low-c66.jpeg', 'file_name': 'matched-32-cpi-low-c66.jpeg'}
39.7174 	EXP 	whole_image: autoDraw = False
39.7174 	EXP 	image: autoDraw = False
39.7174 	EXP 	forehead: autoDraw = False
39.7174 	EXP 	eyes: autoDraw = False
39.7174 	EXP 	nose: autoDraw = False
39.7174 	EXP 	mouth: autoDraw = False
39.7174 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-32-cpi-low-c66.jpeg'
39.7174 	EXP 	whole_image: autoDraw = True
39.7174 	EXP 	image: autoDraw = True
39.7174 	EXP 	forehead: autoDraw = True
39.7174 	EXP 	eyes: autoDraw = True
39.7174 	EXP 	nose: autoDraw = True
39.7174 	EXP 	mouth: autoDraw = True
40.6157 	EXP 	New trial (rep=0, index=25): {'Type': 'Humanoid', 'Spatial_Frequency': 'HSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-32-cpi-low-c72.jpeg', 'file_name': 'matched-32-cpi-low-c72.jpeg'}
40.6813 	EXP 	whole_image: autoDraw = False
40.6813 	EXP 	image: autoDraw = False
40.6813 	EXP 	forehead: autoDraw = False
40.6813 	EXP 	eyes: autoDraw = False
40.6813 	EXP 	nose: autoDraw = False
40.6813 	EXP 	mouth: autoDraw = False
